id,storeId,category,sub_category,name,brand,quantity,quantity_value,quantity_unit,quantity_items,quantity_total,primaryPrice,primaryPriceUnit,secondaryPrice,secondaryPriceUnit
1234,1,Mercearia,"Molhos, Temperos e Sal",maionese vidro,heinz,emb. 480 ml,480.0,ml,1,480.0,3.09,un,6.44,lt
1235,1,Mercearia,"Molhos, Temperos e Sal",tomate triturado,mutti,emb. 400 gr,400.0,g,1,400.0,2.39,un,5.98,kg
1236,1,Mercearia,"Molhos, Temperos e Sal",sal grosso,continente,emb. 1 kg,1000.0,g,1,1000.0,0.29,un,0.29,kg
1239,1,Mercearia,"Molhos, Temperos e Sal",polpa tomate cebola alho,compal da horta,emb. 500 gr,500.0,g,1,500.0,1.39,un,2.78,kg
1241,1,Mercearia,"Molhos, Temperos e Sal",molho pesto,continente,emb. 190 gr,190.0,g,1,190.0,1.69,un,8.89,kg
1243,1,Mercearia,"Molhos, Temperos e Sal",alho moido saqueta,margão,emb. 40 gr,40.0,g,1,40.0,1.29,un,32.25,kg
1247,1,Mercearia,"Molhos, Temperos e Sal",moinho pimentas chefe frasco,margão,emb. 34 gr,34.0,g,1,34.0,3.84,un,112.94,kg
1250,1,Mercearia,"Molhos, Temperos e Sal",ervas provence,margão,emb. 16 gr,16.0,g,1,16.0,2.29,un,143.13,kg
1252,1,Mercearia,"Molhos, Temperos e Sal",alho picado saqueta,margão,emb. 40 gr,40.0,g,1,40.0,1.74,un,43.5,kg
1258,1,Mercearia,"Batata Frita, Snacks e Puré",batata frita lisa,lay's,emb. 160 gr,160.0,g,1,160.0,1.59,un,9.94,kg
1260,1,Mercearia,"Batata Frita, Snacks e Puré",batata frita lisa,continente,emb. 170 gr,170.0,g,1,170.0,1.45,un,8.53,kg
1265,1,Mercearia,"Batata Frita, Snacks e Puré",caju torrado sal,continente,emb. 175 gr,175.0,g,1,175.0,2.89,un,16.51,kg
1269,1,Mercearia,"Batata Frita, Snacks e Puré",saqueta fruta maca manga 8m,continente,emb. 90 gr,90.0,g,1,90.0,0.67,un,7.44,kg
1272,1,Mercearia,"Batata Frita, Snacks e Puré",saqueta fruta maca banana 8m,continente,emb. 90 gr,90.0,g,1,90.0,0.67,un,7.44,kg
1275,1,Mercearia,"Batata Frita, Snacks e Puré",batata frita lisa mediterraneas,lay's,emb. 140 gr,140.0,g,1,140.0,1.29,un,9.21,kg
1276,1,Mercearia,"Batata Frita, Snacks e Puré",batata frita ondulada sal gluten,ruffles,emb. 248 gr,248.0,g,1,248.0,2.39,un,9.64,kg
1280,1,Mercearia,"Batata Frita, Snacks e Puré",batata frita palha finissima,continente,emb. 180 gr,180.0,g,1,180.0,1.59,un,8.83,kg
1281,1,Mercearia,"Batata Frita, Snacks e Puré",frutos secos tostados,continente,emb. 175 gr,175.0,g,1,175.0,2.16,un,12.34,kg
1284,1,Mercearia,"Batata Frita, Snacks e Puré",miolo amendoa pele,continente,emb. 200 gr,200.0,g,1,200.0,2.15,un,10.75,kg
1286,1,Mercearia,"Batata Frita, Snacks e Puré",pistacio torrado casca sal,continente,emb. 200 gr,200.0,g,1,200.0,2.75,un,13.75,kg
1287,1,Mercearia,"Batata Frita, Snacks e Puré",miolo noz,frusel,emb. 1 kg,1000.0,g,1,1000.0,10.99,un,10.99,kg
1288,1,Mercearia,"Batata Frita, Snacks e Puré",pistacio sal,frusel,emb. 1 kg,1000.0,g,1,1000.0,15.99,un,15.99,kg
1289,1,Mercearia,"Batata Frita, Snacks e Puré",barrinhas chocolate leite,kinder,emb. 300 gr (24 un),12.5,g,24,300.0,4.99,un,16.63,kg
1291,1,Mercearia,Compotas Cremes e mel,doce morango,continente equilíbrio,emb. 280 gr,280.0,g,1,280.0,2.99,un,10.68,kg
1293,1,Mercearia,Compotas Cremes e mel,creme barrar chocolate avelas,nutella,emb. 350 gr,350.0,g,1,350.0,2.99,un,8.54,kg
1303,1,Mercearia,Compotas Cremes e mel,mel,serramel,"emb. 1,1 kg",1100.0,g,1,1100.0,12.29,un,11.17,kg
1309,1,Mercearia,Compotas Cremes e mel,mel mil flores,g. s. francisco,emb. 350 gr,350.0,g,1,350.0,4.99,un,14.26,kg
1312,1,Mercearia,Compotas Cremes e mel,marmelada,ferbar,emb. 800 gr,800.0,g,1,800.0,4.19,un,5.24,kg
1317,1,Mercearia,Compotas Cremes e mel,creme barrar chocolate avelas,nutella,emb. 200 gr,200.0,g,1,200.0,2.95,un,14.75,kg
1319,1,Mercearia,Compotas Cremes e mel,doce pessego,st. dalfour,emb. 284 gr,284.0,g,1,284.0,4.39,un,15.46,kg
1320,1,Mercearia,Compotas Cremes e mel,mel nectar,g. s. francisco,emb. 500 gr,500.0,g,1,500.0,5.89,un,11.78,kg
1322,1,Mercearia,Compotas Cremes e mel,doce pessego,continente,emb. 375 gr,375.0,g,1,375.0,1.39,un,3.71,kg
1324,1,Mercearia,Compotas Cremes e mel,mel flores doseador,serramel,emb. 500 gr,500.0,g,1,500.0,6.19,un,12.38,kg
1325,1,Mercearia,Compotas Cremes e mel,manteiga amendoa,prozis,emb. 250 gr,250.0,g,1,250.0,4.99,un,19.96,kg
1328,1,Mercearia,Açúcar e Sobremesas,leite condensado,continente,emb. 385 gr,385.0,g,1,385.0,1.79,un,4.65,kg
1329,1,Mercearia,Açúcar e Sobremesas,acucar branco cana,sidul,emb. 1 kg,1000.0,g,1,1000.0,1.19,un,1.19,kg
1332,1,Mercearia,Açúcar e Sobremesas,acucar branco,continente,emb. 1 kg,1000.0,g,1,1000.0,1.09,un,1.09,kg
1334,1,Mercearia,Açúcar e Sobremesas,gelatina pronta frutos tropicais acucar,royal,emb. 360 gr (4 un),90.0,g,4,360.0,2.19,un,6.08,kg
1338,1,Mercearia,Açúcar e Sobremesas,pudim flan baunilha,continente,emb. 600 gr (6 un),100.0,g,6,600.0,1.25,un,2.08,kg
1339,1,Mercearia,Açúcar e Sobremesas,leite coco,continente,emb. 400 ml,400.0,ml,1,400.0,1.59,un,3.98,lt
1345,1,Mercearia,Açúcar e Sobremesas,tablete chocolate culinaria,pantagruel,emb. 200 gr,200.0,g,1,200.0,4.99,un,24.95,kg
1349,1,Mercearia,Açúcar e Sobremesas,gelatina pronta morango,continente,emb. 600 gr (6 un),100.0,g,6,600.0,1.29,un,2.15,kg
